run_index,total_runs,progress_percent,run_name,st1_frequency,st2_frequency,trial_file,st1_file,st2_file,run_dir,keep_psf
267,500,53.400000,st1_2_hz__st2_7_hz__trial_3,2_hz,7_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/7_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_7_hz__trial_3,nil
268,500,53.600000,st1_2_hz__st2_7_hz__trial_2,2_hz,7_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/7_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_7_hz__trial_2,nil
269,500,53.800000,st1_2_hz__st2_7_hz__trial_1,2_hz,7_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/7_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_7_hz__trial_1,nil
270,500,54.000000,st1_2_hz__st2_7_hz__trial_4,2_hz,7_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/7_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_7_hz__trial_4,nil
271,500,54.200000,st1_2_hz__st2_6_hz__trial_5,2_hz,6_hz,trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/6_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_6_hz__trial_5,nil
272,500,54.400000,st1_2_hz__st2_6_hz__trial_3,2_hz,6_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/6_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_6_hz__trial_3,nil
273,500,54.600000,st1_2_hz__st2_6_hz__trial_2,2_hz,6_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/6_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_6_hz__trial_2,nil
274,500,54.800000,st1_2_hz__st2_6_hz__trial_1,2_hz,6_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/6_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_6_hz__trial_1,nil
275,500,55.000000,st1_2_hz__st2_6_hz__trial_4,2_hz,6_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/6_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_6_hz__trial_4,nil
276,500,55.200000,st1_2_hz__st2_2_hz__trial_5,2_hz,2_hz,trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/2_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_2_hz__trial_5,nil
277,500,55.400000,st1_2_hz__st2_2_hz__trial_3,2_hz,2_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/2_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_2_hz__trial_3,nil
278,500,55.600000,st1_2_hz__st2_2_hz__trial_2,2_hz,2_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/2_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_2_hz__trial_2,nil
279,500,55.800000,st1_2_hz__st2_2_hz__trial_1,2_hz,2_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/2_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_2_hz__trial_1,nil
280,500,56.000000,st1_2_hz__st2_2_hz__trial_4,2_hz,2_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/2_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_2_hz__trial_4,nil
281,500,56.200000,st1_2_hz__st2_3_hz__trial_5,2_hz,3_hz,trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/3_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_3_hz__trial_5,nil
282,500,56.400000,st1_2_hz__st2_3_hz__trial_3,2_hz,3_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/3_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_3_hz__trial_3,nil
283,500,56.600000,st1_2_hz__st2_3_hz__trial_2,2_hz,3_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/3_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_3_hz__trial_2,nil
284,500,56.800000,st1_2_hz__st2_3_hz__trial_1,2_hz,3_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/3_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_3_hz__trial_1,nil
285,500,57.000000,st1_2_hz__st2_3_hz__trial_4,2_hz,3_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/3_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_3_hz__trial_4,nil
286,500,57.200000,st1_2_hz__st2_8_hz__trial_5,2_hz,8_hz,trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/8_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_8_hz__trial_5,nil
287,500,57.400000,st1_2_hz__st2_8_hz__trial_3,2_hz,8_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/8_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_8_hz__trial_3,nil
288,500,57.600000,st1_2_hz__st2_8_hz__trial_2,2_hz,8_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/8_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_8_hz__trial_2,nil
289,500,57.800000,st1_2_hz__st2_8_hz__trial_1,2_hz,8_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/8_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_8_hz__trial_1,nil
290,500,58.000000,st1_2_hz__st2_8_hz__trial_4,2_hz,8_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/8_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_8_hz__trial_4,nil
291,500,58.200000,st1_2_hz__st2_5_hz__trial_5,2_hz,5_hz,trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/5_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_5_hz__trial_5,nil
292,500,58.400000,st1_2_hz__st2_5_hz__trial_3,2_hz,5_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/5_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_5_hz__trial_3,nil
293,500,58.600000,st1_2_hz__st2_5_hz__trial_2,2_hz,5_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/5_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_5_hz__trial_2,nil
294,500,58.800000,st1_2_hz__st2_5_hz__trial_1,2_hz,5_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/5_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_5_hz__trial_1,nil
295,500,59.000000,st1_2_hz__st2_5_hz__trial_4,2_hz,5_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/5_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_5_hz__trial_4,nil
296,500,59.200000,st1_2_hz__st2_9_hz__trial_5,2_hz,9_hz,trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/9_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_9_hz__trial_5,nil
297,500,59.400000,st1_2_hz__st2_9_hz__trial_3,2_hz,9_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/9_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_9_hz__trial_3,nil
298,500,59.600000,st1_2_hz__st2_9_hz__trial_2,2_hz,9_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/9_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_9_hz__trial_2,nil
299,500,59.800000,st1_2_hz__st2_9_hz__trial_1,2_hz,9_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/9_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_9_hz__trial_1,nil
300,500,60.000000,st1_2_hz__st2_9_hz__trial_4,2_hz,9_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/2_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/9_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_2_hz__st2_9_hz__trial_4,nil
301,500,60.200000,st1_3_hz__st2_10_hz__trial_5,3_hz,10_hz,trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/10_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_10_hz__trial_5,nil
302,500,60.400000,st1_3_hz__st2_10_hz__trial_3,3_hz,10_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/10_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_10_hz__trial_3,nil
303,500,60.600000,st1_3_hz__st2_10_hz__trial_2,3_hz,10_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/10_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_10_hz__trial_2,nil
304,500,60.800000,st1_3_hz__st2_10_hz__trial_1,3_hz,10_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/10_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_10_hz__trial_1,nil
305,500,61.000000,st1_3_hz__st2_10_hz__trial_4,3_hz,10_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/10_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_10_hz__trial_4,nil
306,500,61.200000,st1_3_hz__st2_4_hz__trial_5,3_hz,4_hz,trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/4_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_4_hz__trial_5,nil
307,500,61.400000,st1_3_hz__st2_4_hz__trial_3,3_hz,4_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/4_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_4_hz__trial_3,nil
308,500,61.600000,st1_3_hz__st2_4_hz__trial_2,3_hz,4_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/4_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_4_hz__trial_2,nil
309,500,61.800000,st1_3_hz__st2_4_hz__trial_1,3_hz,4_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/4_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_4_hz__trial_1,nil
310,500,62.000000,st1_3_hz__st2_4_hz__trial_4,3_hz,4_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/4_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_4_hz__trial_4,nil
311,500,62.200000,st1_3_hz__st2_1_hz__trial_5,3_hz,1_hz,trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/1_hz/trial_5.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_1_hz__trial_5,nil
312,500,62.400000,st1_3_hz__st2_1_hz__trial_3,3_hz,1_hz,trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/1_hz/trial_3.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_1_hz__trial_3,nil
313,500,62.600000,st1_3_hz__st2_1_hz__trial_2,3_hz,1_hz,trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/1_hz/trial_2.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_1_hz__trial_2,nil
314,500,62.800000,st1_3_hz__st2_1_hz__trial_1,3_hz,1_hz,trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/1_hz/trial_1.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_1_hz__trial_1,nil
315,500,63.000000,st1_3_hz__st2_1_hz__trial_4,3_hz,1_hz,trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_1/3_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/general_code/spike_train_output/st_2/1_hz/trial_4.pwl,/home/s5117909/Documents/thesis/sebastian_thesis_repo/processing/cadence_extraction/output_data/st1_3_hz__st2_1_hz__trial_4,nil
